Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
28015,0.3,5,6,4,62.3,56.0,658,4.3,4.34,2.69
23843,2.01,3,5,2,63.3,59.0,11925,7.98,7.89,5.02
3983,1.04,4,2,2,61.6,58.0,3512,6.58,6.47,4.02
16655,1.21,4,5,3,60.0,60.0,6659,6.96,6.91,4.16
3364,0.3,3,2,4,60.7,56.0,407,4.32,4.34,2.63
25953,2.08,5,2,2,62.3,56.0,15132,8.16,8.22,5.1
47622,0.55,4,6,4,61.5,56.0,1881,5.28,5.25,3.24
37581,0.32,4,5,7,61.9,59.0,990,4.39,4.34,2.7
33056,0.3,5,5,7,61.7,58.0,814,4.26,4.3,2.64
11324,1.12,4,2,5,59.6,58.0,4987,6.82,6.77,4.05
2668,0.72,3,5,4,61.6,58.0,3238,5.75,5.78,3.55
28460,0.32,3,4,6,61.3,57.0,672,4.39,4.43,2.7
5115,0.79,5,4,6,62.1,56.0,3760,5.89,5.93,3.67
5562,1.0,2,5,2,59.8,65.0,3858,6.58,6.43,3.9
36939,0.24,3,7,7,59.2,59.0,478,4.04,4.1,2.41
40348,0.43,5,4,6,61.9,55.0,1129,4.86,4.84,3.0
2795,0.75,3,6,3,59.2,59.0,3260,5.93,5.97,3.52
40791,0.31,5,5,8,61.2,57.0,1168,4.35,4.38,2.67
37778,0.37,5,6,5,61.3,55.0,999,4.68,4.65,2.86
26897,2.01,4,5,2,61.3,61.0,16881,8.11,8.01,4.94
49372,0.81,5,1,2,62.2,57.0,2100,5.95,5.92,3.69
41079,0.41,5,5,6,61.2,56.0,1192,4.8,4.78,2.93
22225,1.53,4,2,5,61.2,59.0,10282,7.41,7.39,4.53
3556,0.92,3,3,2,62.8,59.0,3417,6.14,6.16,3.86
43919,0.23,4,6,4,62.4,60.0,513,3.92,3.9,2.44
6097,1.0,1,5,2,59.3,66.0,3975,6.44,6.51,3.84
31429,0.3,5,3,8,62.5,56.0,764,4.31,4.33,2.7
10555,1.08,5,4,2,61.8,56.0,4814,6.54,6.6,4.06
22424,1.19,5,5,5,60.5,57.0,10449,6.82,6.88,4.15
11430,1.14,5,3,3,61.6,57.0,5003,6.7,6.75,4.14
50170,0.56,4,5,7,61.1,56.0,2218,5.41,5.3,3.27
827,0.96,4,2,3,61.3,58.0,2866,6.39,6.3,3.89
21238,1.53,4,1,7,61.6,59.0,9384,7.35,7.39,4.54
45002,0.57,3,5,4,62.0,54.0,1637,5.31,5.34,3.3
23621,2.01,4,2,3,61.3,60.0,11646,8.09,8.05,4.95
23935,1.26,5,4,6,61.4,55.0,12066,6.96,6.99,4.29
42026,0.38,5,6,7,61.9,56.0,1267,4.64,4.67,2.88
34378,0.41,5,2,7,61.8,55.0,863,4.76,4.79,2.95
21685,1.05,5,5,7,62.7,57.0,9784,6.5,6.41,4.05
14578,1.21,3,6,3,61.0,60.0,5885,6.83,6.88,4.18
13387,0.35,2,7,3,63.3,56.0,601,4.5,4.53,2.86
31672,0.26,5,5,7,62.4,56.0,769,4.11,4.1,2.56
50727,0.7,5,3,3,62.5,55.0,2294,5.69,5.71,3.56
52585,0.79,2,7,2,63.9,56.0,2539,5.89,5.84,3.75
17761,1.19,2,3,5,60.8,61.0,7152,6.86,6.88,4.18
19570,1.52,4,1,6,58.3,62.0,8202,7.61,7.49,4.4
45934,0.51,3,7,4,63.2,56.0,1722,5.04,5.08,3.2
8110,1.01,4,3,4,58.1,60.0,4348,6.61,6.55,3.82
27304,2.03,4,5,3,61.3,59.0,17803,8.15,8.22,5.02
3460,0.9,3,4,2,61.2,57.0,3391,6.19,6.23,3.8
53107,0.8,3,4,2,63.0,55.0,2616,5.92,5.95,3.74
11504,1.0,3,2,4,61.9,59.0,5020,6.35,6.38,3.94
36269,0.45,4,5,2,61.5,61.0,936,4.95,4.9,3.03
25570,2.2,5,3,2,62.6,55.0,14408,8.34,8.31,5.21
37885,0.42,5,7,5,61.4,55.0,1006,4.8,4.9,2.98
44586,0.53,5,6,4,60.9,59.0,1607,5.17,5.21,3.16
52221,0.71,4,5,2,61.6,59.0,2482,5.75,5.71,3.53
18123,1.01,5,5,4,62.5,55.0,7338,6.38,6.41,4.0
50127,0.51,5,6,6,62.8,56.0,2211,5.13,5.15,3.23
14318,1.32,4,1,4,60.4,58.0,5800,7.11,7.14,4.3
4347,0.72,5,6,4,61.4,56.0,3601,5.78,5.8,3.55
10854,1.13,4,3,2,62.3,57.0,4873,6.68,6.65,4.15
25193,2.07,4,6,2,61.4,58.0,13786,8.24,8.19,5.04
2251,0.94,3,5,2,62.3,59.0,3150,6.23,6.32,3.91
52761,0.7,4,7,2,59.3,59.0,2562,5.79,5.74,3.42
31193,0.36,4,6,3,62.2,59.0,756,4.57,4.53,2.83
50753,0.6,5,5,6,61.8,57.0,2298,5.36,5.42,3.33
47495,0.5,5,4,7,61.8,54.0,1865,5.13,5.16,3.18
34768,0.41,4,6,2,62.9,58.0,876,4.75,4.72,2.98
26913,2.02,4,4,2,61.3,56.0,16929,8.22,8.16,5.02
10582,1.01,3,3,4,62.6,61.0,4821,6.35,6.4,3.99
36426,0.31,5,7,4,61.2,55.0,942,4.39,4.37,2.68
29616,0.3,5,1,6,62.3,58.0,439,4.26,4.28,2.66
52174,0.7,4,6,2,62.8,59.0,2475,5.69,5.64,3.56
42495,0.51,3,5,3,61.7,55.0,1320,5.14,5.16,3.18
36868,0.42,4,6,4,61.0,60.0,958,4.82,4.85,2.95
35353,0.42,5,6,2,62.9,56.0,898,4.8,4.77,3.01
22092,1.23,5,4,7,63.2,56.0,10113,6.78,6.83,4.3
9245,1.01,5,5,3,63.0,57.0,4559,6.39,6.34,4.01
28194,0.4,3,6,2,61.4,57.0,666,4.68,4.74,2.89
51296,0.73,5,6,3,60.9,56.0,2361,5.84,5.79,3.54
30495,0.31,5,7,3,61.9,57.0,732,4.36,4.33,2.69
18867,1.02,3,6,5,60.5,60.0,7738,6.49,6.54,3.94
53564,1.0,4,3,1,61.3,60.0,2695,6.39,6.43,3.93
14197,1.01,3,4,4,61.9,59.0,5759,6.34,6.38,3.94
10860,1.24,5,1,3,61.8,57.0,4875,6.92,6.86,4.26
32691,0.31,4,4,5,62.8,58.0,802,4.3,4.27,2.69
45809,0.51,5,5,4,62.3,56.0,1711,5.12,5.08,3.18
51732,0.71,4,3,5,61.7,56.0,2401,5.81,5.67,3.54
22431,2.1,5,2,2,63.0,56.0,10457,8.18,8.15,5.12
6936,0.93,4,7,2,62.6,57.0,4140,6.26,6.2,3.9
2310,0.92,4,3,3,60.7,59.0,3165,6.34,6.25,3.82
34902,0.33,5,5,7,61.7,55.0,880,4.42,4.46,2.74
7992,1.01,4,4,2,62.4,59.0,4327,6.39,6.34,3.97
19574,1.09,4,5,5,60.9,58.0,8204,6.67,6.63,4.05
1657,0.85,5,4,3,61.6,55.0,3023,6.09,6.11,3.76
25834,1.71,4,3,6,61.4,59.0,14866,7.77,7.67,4.74
49559,0.78,3,2,2,60.6,60.0,2130,5.91,5.93,3.59
23445,1.51,5,3,4,62.2,57.0,11435,7.29,7.33,4.55
37620,0.44,4,2,7,60.8,57.0,990,4.93,4.88,2.98
7133,1.0,5,2,3,62.7,56.0,4174,6.33,6.37,3.98
1247,0.71,3,6,5,63.3,59.0,2946,5.64,5.67,3.58
23053,1.53,4,3,4,60.1,58.0,11087,7.6,7.57,4.71
33605,0.31,2,7,2,63.1,54.0,462,4.33,4.38,2.75
30072,0.32,4,6,3,61.9,59.0,720,4.39,4.36,2.71
7695,1.0,2,3,3,64.9,56.0,4276,6.24,6.31,4.07
18625,1.16,5,4,4,62.2,55.0,7600,6.78,6.75,4.21
10423,1.01,5,4,2,61.5,57.0,4783,6.43,6.45,3.96
15708,0.24,3,5,7,62.2,57.0,608,3.97,4.0,2.48
5044,0.4,5,4,2,62.1,53.0,573,4.75,4.78,2.96
26390,2.05,4,2,4,62.5,59.0,15897,8.07,8.12,5.06
53859,0.71,4,6,3,62.2,58.0,2743,5.74,5.67,3.55
36958,0.28,2,3,7,56.0,64.0,480,4.38,4.41,2.46
31667,0.32,5,6,4,62.1,55.0,768,4.43,4.4,2.74
30936,0.24,3,4,6,62.0,56.0,449,4.0,4.03,2.49
5549,1.02,2,2,2,63.6,56.0,3856,6.4,6.37,4.06
19825,1.07,5,4,6,62.4,54.0,8393,6.51,6.56,4.08
46047,0.53,5,3,5,61.9,55.0,1731,5.18,5.21,3.22
45996,0.53,3,7,3,60.0,59.8,1724,5.25,5.26,3.15
38125,0.3,5,4,7,62.3,54.0,1013,4.33,4.31,2.69
30357,0.32,5,6,6,61.2,57.0,729,4.38,4.41,2.69
22205,1.7,3,3,2,60.8,56.0,10255,7.67,7.72,4.68
28982,0.38,5,6,3,62.1,55.0,685,4.64,4.67,2.89
11574,1.02,3,5,3,63.3,58.0,5038,6.39,6.35,4.03
33104,0.32,5,6,6,61.5,56.0,816,4.43,4.45,2.73
33036,0.32,5,4,7,61.6,55.0,814,4.43,4.47,2.74
46401,0.51,5,3,7,62.2,56.0,1766,5.12,5.14,3.19
35214,0.32,5,6,7,61.2,55.0,892,4.4,4.45,2.71
36066,0.52,5,1,2,61.6,55.0,924,5.16,5.19,3.19
25078,1.36,4,6,6,59.8,59.0,13598,7.12,7.2,4.38
41793,0.52,4,4,3,62.7,58.0,1249,5.13,5.07,3.2
44312,0.36,5,5,3,62.7,57.0,520,4.53,4.56,2.85
40487,0.4,3,6,7,63.8,56.0,1142,4.68,4.72,3.0
53712,0.71,5,7,3,61.5,56.0,2719,5.7,5.75,3.52
15159,1.04,3,4,4,62.3,54.0,6095,6.49,6.55,4.06
30297,0.3,4,7,2,62.4,58.0,447,4.28,4.31,2.68
17702,0.32,4,4,3,60.5,59.0,612,4.43,4.39,2.67
19040,0.3,5,5,5,61.2,57.0,621,4.32,4.34,2.65
16336,1.01,3,5,4,63.1,60.0,6533,6.39,6.36,4.02
32479,0.35,5,5,6,61.9,54.0,795,4.55,4.59,2.83
35325,0.35,3,4,8,62.6,59.0,898,4.43,4.49,2.79
42788,0.54,5,4,3,62.4,56.0,1350,5.2,5.22,3.25
47489,0.72,5,1,3,62.3,56.0,1864,5.75,5.78,3.59
16410,1.0,4,4,5,59.1,61.0,6552,6.54,6.48,3.85
23570,2.18,4,3,2,62.3,59.0,11579,8.37,8.26,5.18
7401,0.33,5,3,5,61.9,56.0,579,4.44,4.48,2.76
7974,1.17,4,5,2,59.6,60.0,4324,6.88,6.85,4.09
32196,0.35,5,6,3,61.0,57.0,788,4.57,4.54,2.78
39164,0.45,2,6,3,63.9,57.0,1063,4.86,4.81,3.09
18134,1.0,3,5,4,61.1,60.0,7343,6.4,6.46,3.93
8224,1.06,4,5,2,62.4,58.0,4372,6.5,6.54,4.07
17027,1.02,5,3,6,62.1,55.0,6797,6.5,6.46,4.02
22174,1.2,5,6,4,61.3,56.0,10214,6.89,6.84,4.21
3576,0.71,3,7,5,62.0,61.0,3420,5.71,5.74,3.55
16733,0.41,2,4,2,63.6,54.0,611,4.7,4.74,3.0
15636,1.01,4,5,4,62.5,58.0,6271,6.43,6.4,4.01
8241,0.93,5,6,3,62.2,55.0,4374,6.24,6.27,3.89
42744,0.51,4,6,3,61.8,58.0,1343,5.11,5.15,3.17
9946,1.01,5,4,3,62.3,57.0,4694,6.41,6.36,3.98
50483,0.7,5,4,2,62.6,56.0,2268,5.69,5.66,3.55
28120,0.36,5,7,3,61.5,56.0,663,4.56,4.64,2.83
40311,0.4,5,6,5,62.3,56.0,1125,4.73,4.71,2.94
20841,1.51,5,2,4,62.6,56.0,9069,7.27,7.32,4.57
13944,1.05,1,4,4,65.5,57.0,5673,6.38,6.34,4.17
31472,0.34,5,3,5,62.7,55.0,765,4.51,4.48,2.82
7965,1.09,4,4,3,62.5,59.0,4322,6.56,6.53,4.09
47081,0.69,5,3,3,62.1,57.0,1822,5.65,5.62,3.5
1208,0.95,4,4,2,58.8,60.0,2937,6.35,6.31,3.72
40178,0.38,4,6,7,60.6,59.0,1119,4.65,4.62,2.81
11896,0.9,4,6,5,62.1,59.0,5116,6.15,6.09,3.8
45128,0.62,5,3,4,62.8,57.0,1652,5.43,5.4,3.4
46643,0.4,3,1,3,61.4,58.0,526,4.76,4.79,2.93
11464,1.01,3,5,3,63.1,59.0,5010,6.3,6.37,4.0
24967,1.57,5,4,5,61.9,55.0,13462,7.53,7.47,4.64
44793,0.5,5,4,5,62.3,55.0,1624,5.07,5.11,3.17
22916,1.73,4,2,3,61.2,60.0,10957,7.67,7.65,4.69
10366,1.01,5,3,3,62.2,58.0,4773,6.37,6.43,3.98
49013,0.5,3,5,6,61.8,56.0,2052,5.11,5.15,3.17
38351,0.51,4,1,4,61.5,58.0,1020,5.14,5.1,3.15
5239,0.92,2,5,2,63.7,64.0,3787,6.13,6.08,3.89
1548,0.89,2,3,2,63.3,59.0,3002,6.04,6.09,3.84
32314,0.36,5,6,4,60.8,56.0,789,4.6,4.64,2.81
17594,1.0,2,6,7,64.1,62.0,7084,6.29,6.26,4.02
48015,0.5,4,6,4,60.3,58.0,1920,5.15,5.13,3.1
52974,0.35,5,5,3,61.5,54.0,552,4.54,4.6,2.81
1399,0.32,5,4,5,62.3,55.0,559,4.39,4.41,2.74
30423,0.32,4,3,7,61.4,58.0,730,4.38,4.41,2.7
49591,0.72,3,1,5,62.3,57.0,2136,5.73,5.77,3.58
43568,0.41,5,4,8,62.3,55.0,1431,4.78,4.75,2.97
38451,0.31,5,4,8,62.0,54.0,1028,4.39,4.35,2.71
4657,0.9,4,4,3,61.9,59.0,3669,6.18,6.13,3.81
13050,1.11,4,4,3,62.7,57.0,5408,6.62,6.5,4.11
24858,2.02,4,5,2,61.3,58.0,13267,8.09,8.05,4.95
34516,0.33,5,3,8,61.9,55.0,868,4.42,4.44,2.74
39289,0.3,5,3,4,62.1,55.0,491,4.33,4.36,2.7
51284,0.57,5,5,6,62.0,55.0,2360,5.31,5.3,3.29
41719,0.34,5,6,8,62.0,56.0,1243,4.5,4.47,2.78
42193,0.5,4,6,2,60.3,60.0,1286,5.11,5.07,3.07
21139,1.31,4,4,4,60.3,58.0,9296,7.13,7.1,4.29
24710,0.31,4,6,4,58.1,60.0,639,4.49,4.42,2.59
47939,0.6,4,6,4,59.9,61.0,1915,5.53,5.48,3.3
49812,0.71,2,2,3,59.9,65.0,2165,5.71,5.74,3.43
43894,0.33,5,1,7,62.1,54.0,509,4.45,4.47,2.77
26058,2.02,2,5,2,61.9,61.0,15261,8.06,8.02,4.98
18632,1.01,5,5,5,61.3,57.0,7602,6.47,6.44,3.96
45710,0.56,5,4,4,60.6,57.0,1698,5.36,5.33,3.24
48454,0.55,3,5,5,61.2,56.4,1975,5.28,5.33,3.25
24824,1.52,3,5,4,60.9,56.0,13215,7.38,7.44,4.51
17586,1.32,5,5,3,61.6,56.0,7079,7.11,7.05,4.36
25777,1.5,4,6,4,61.9,57.0,14745,7.38,7.31,4.55
46405,0.55,5,6,4,59.3,57.0,1767,5.43,5.39,3.21
21393,1.51,4,3,3,62.0,58.0,9511,7.38,7.34,4.56
3515,0.71,5,5,5,61.5,57.0,3404,5.7,5.74,3.52
19313,1.02,5,5,5,61.2,57.0,8024,6.45,6.52,3.98
41891,0.41,5,4,8,61.7,56.0,1259,4.79,4.81,2.96
46448,0.54,4,5,5,61.8,59.0,1773,5.23,5.16,3.21
12869,1.21,3,4,2,59.3,59.0,5364,6.97,7.0,4.14
29111,0.34,3,3,4,63.2,55.0,689,4.5,4.46,2.83
48126,0.54,5,6,5,61.0,56.0,1939,5.24,5.35,3.23
21533,1.22,5,5,5,62.2,57.0,9633,6.85,6.81,4.25
6042,0.32,4,6,2,62.4,58.0,576,4.4,4.35,2.73
51605,0.7,4,2,5,62.4,59.0,2394,5.64,5.55,3.49
22679,1.56,5,3,3,62.4,54.0,10728,7.48,7.43,4.65
34025,0.44,3,7,3,62.9,58.0,849,4.82,4.85,3.04
48062,0.55,5,7,4,61.8,54.0,1928,5.26,5.29,3.26
18484,1.5,4,2,2,62.7,57.0,7526,7.35,7.28,4.59
5337,0.9,4,3,4,61.2,61.0,3810,6.21,6.14,3.78
4019,0.9,5,4,2,62.5,56.0,3521,6.15,6.2,3.86
17723,0.33,3,3,6,61.9,56.0,614,4.44,4.47,2.76
38082,0.36,5,6,4,61.2,56.0,1013,4.63,4.59,2.82
24516,2.02,2,1,3,63.5,60.0,12798,7.93,7.98,5.05
30788,0.3,5,6,6,61.2,56.0,742,4.34,4.38,2.67
47280,0.3,3,2,3,61.9,61.0,394,4.27,4.29,2.65
32500,0.33,4,4,5,61.6,57.0,797,4.51,4.42,2.75
4556,1.16,4,7,1,61.8,59.0,3644,6.74,6.78,4.18
15162,1.54,5,3,2,61.8,57.0,6095,7.43,7.35,4.57
49624,0.3,2,3,3,63.9,55.0,540,4.27,4.24,2.72
5609,0.74,3,6,5,62.1,53.4,3872,5.8,5.82,3.61
22068,1.5,4,7,2,59.9,60.0,10090,7.48,7.41,4.46
27822,0.34,4,7,2,59.2,59.0,650,4.58,4.54,2.7
50341,0.62,5,7,4,61.2,56.0,2243,5.49,5.52,3.37
8704,0.28,3,4,7,61.9,55.0,586,4.18,4.2,2.6
45844,0.5,3,4,6,62.2,61.0,1715,5.07,5.09,3.16
12768,1.07,4,3,4,62.1,59.0,5327,6.52,6.56,4.06
49748,0.63,5,6,4,62.1,56.0,2156,5.54,5.51,3.43
46502,0.57,4,6,4,63.0,59.0,1778,5.29,5.25,3.32
7465,0.9,5,3,5,62.0,56.0,4234,6.22,6.19,3.85
49783,0.75,5,1,5,61.9,56.0,2161,5.81,5.85,3.61
9056,0.34,5,2,3,61.9,57.0,589,4.48,4.44,2.76
52208,0.61,3,7,5,60.9,56.0,2481,5.49,5.51,3.35
26418,1.7,5,4,4,61.3,57.0,15941,7.67,7.6,4.68
29939,0.29,5,5,6,61.1,58.0,715,4.26,4.28,2.61
53555,0.8,5,2,4,62.6,54.0,2694,5.93,5.96,3.72
44579,0.53,3,4,5,63.0,58.0,1607,5.15,5.17,3.25
22802,1.04,5,5,7,61.6,55.0,10825,6.5,6.53,4.02
4316,0.9,2,6,2,63.7,63.0,3595,6.05,6.1,3.87
31630,0.3,5,3,3,61.6,54.0,450,4.33,4.37,2.68
34290,0.3,5,5,7,61.8,55.0,857,4.32,4.35,2.68
44170,0.53,5,7,3,62.3,56.0,1566,5.15,5.18,3.22
35735,0.3,4,7,4,60.6,59.0,911,4.36,4.28,2.62
27360,0.41,2,4,3,64.3,54.0,646,4.68,4.72,3.02
38231,0.5,2,3,3,64.5,58.0,1017,4.97,4.99,3.21
53367,0.7,4,6,3,58.6,60.0,2657,5.78,5.75,3.38
53915,0.77,5,6,2,62.1,56.0,2753,5.84,5.86,3.63
15640,1.18,5,2,5,62.2,55.0,6272,6.8,6.77,4.22
52061,0.75,2,6,2,63.8,55.0,2453,5.74,5.8,3.68
9014,0.91,3,3,5,60.0,58.0,4514,6.29,6.38,3.8
44765,0.55,5,6,3,61.6,56.0,1621,5.26,5.28,3.25
6616,0.9,4,3,4,62.0,57.0,4082,6.16,6.1,3.8
2244,0.7,2,6,5,61.2,58.0,3148,5.66,5.72,3.48
7879,0.92,5,6,2,62.6,57.0,4309,6.22,6.18,3.88
37375,0.4,4,7,4,60.5,59.0,982,4.76,4.8,2.89
29295,0.31,5,2,3,62.0,53.0,436,4.37,4.4,2.72
14454,1.0,1,5,5,65.3,56.0,5833,6.28,6.25,4.09
19822,1.51,4,3,2,62.4,58.0,8388,7.36,7.31,4.58
20360,1.57,5,4,3,61.7,55.0,8752,7.51,7.44,4.61
9715,0.3,5,3,6,62.2,57.0,590,4.26,4.29,2.66
23406,1.21,4,6,6,61.9,58.0,11395,6.84,6.79,4.22
6568,1.0,4,6,2,59.1,61.0,4077,6.44,6.39,3.79
19390,1.58,3,1,3,61.6,57.0,8057,7.47,7.54,4.62
36096,0.32,5,5,7,62.1,56.0,926,4.39,4.43,2.74
52493,0.6,5,4,7,62.0,55.5,2524,5.37,5.42,3.35
23111,1.51,5,3,4,62.5,56.0,11133,7.37,7.33,4.57
27933,0.31,5,2,3,61.4,56.0,430,4.35,4.38,2.68
11996,1.13,3,6,2,63.4,59.0,5147,6.53,6.59,4.16
2306,0.73,5,3,4,61.4,55.0,3164,5.79,5.82,3.56
9308,0.94,5,7,3,62.3,57.0,4575,6.24,6.29,3.9
34567,0.38,5,5,4,60.4,55.0,871,4.71,4.76,2.86
9324,1.03,4,5,3,60.9,60.0,4579,6.52,6.45,3.95
27294,1.72,4,4,5,59.4,60.0,17765,7.86,7.82,4.66
7189,1.01,3,5,2,62.4,58.0,4187,6.37,6.42,3.99
6724,0.27,5,5,4,60.3,56.0,577,4.24,4.27,2.56
31250,0.41,2,7,3,56.5,63.0,758,4.98,4.94,2.8
25384,1.5,4,5,4,61.5,58.0,14071,7.34,7.36,4.52
26952,1.75,4,5,4,61.4,58.0,17017,7.72,7.76,4.75
41228,0.43,4,4,7,62.2,58.0,1207,4.78,4.83,2.99
42653,0.4,4,4,8,60.8,58.0,1333,4.73,4.77,2.89
4602,0.91,3,5,2,62.4,58.0,3659,6.17,6.21,3.86
27717,0.32,5,2,5,60.9,56.0,648,4.46,4.44,2.71
19215,1.25,3,5,3,61.4,56.0,7956,6.91,6.94,4.25
8612,0.9,4,6,3,62.7,60.0,4443,6.13,6.03,3.81
35182,0.31,5,4,8,62.0,54.0,891,4.36,4.38,2.71
18412,1.02,4,7,4,61.5,58.0,7485,6.51,6.44,3.98
7827,0.9,3,4,5,62.4,58.0,4297,6.14,6.16,3.84
53211,0.85,5,3,2,61.8,54.0,2635,6.07,6.1,3.76
50764,0.71,4,2,4,59.3,59.0,2300,5.89,5.81,3.47
21456,1.57,5,2,3,61.7,56.0,9555,7.45,7.48,4.61
49473,0.72,3,4,2,60.6,57.0,2114,5.79,5.86,3.53
9683,1.23,4,1,3,61.9,54.0,4649,6.89,6.86,4.26
43840,0.5,5,3,4,60.8,56.0,1446,5.17,5.19,3.14
25424,1.51,3,5,4,62.5,58.0,14165,7.21,7.36,4.55
10623,1.07,4,3,4,58.9,58.0,4830,6.7,6.65,3.93
22728,1.19,5,5,6,60.8,57.0,10748,6.85,6.83,4.16
39421,0.41,5,5,5,62.6,55.0,1076,4.77,4.75,2.98
41650,0.5,1,7,3,64.6,61.0,1238,5.05,4.95,3.23
30022,0.36,5,6,4,61.3,56.0,718,4.59,4.61,2.82
18369,0.39,3,1,5,61.0,62.0,616,4.66,4.71,2.86
39994,0.41,5,5,4,60.0,56.0,1107,4.88,4.82,2.91
3135,0.82,5,6,2,60.9,56.0,3328,6.06,6.12,3.71
52016,0.7,5,5,3,60.8,60.0,2445,5.74,5.78,3.5
20243,1.08,5,6,5,61.6,57.0,8674,6.58,6.61,4.06
43966,0.32,3,3,2,63.1,56.0,517,4.37,4.34,2.75
20228,1.21,4,5,4,61.6,58.0,8660,6.88,6.79,4.21
2831,0.7,2,7,6,63.3,54.0,3267,5.6,5.64,3.56
40236,0.39,5,5,7,62.2,54.0,1124,4.71,4.74,2.94
48875,0.71,3,5,2,63.3,56.0,2036,5.68,5.73,3.61
21507,1.55,4,4,3,59.8,59.0,9600,7.47,7.45,4.46
1651,0.7,4,5,6,62.2,56.0,3018,5.72,5.63,3.53
6221,1.01,2,5,2,63.1,58.0,4004,6.34,6.38,4.01
45297,0.51,5,6,4,62.0,54.0,1662,5.13,5.1,3.17
42418,0.33,5,6,7,61.9,57.0,1312,4.43,4.46,2.75
47888,0.59,5,7,3,61.8,56.0,1912,5.4,5.37,3.33
45659,0.24,5,5,6,62.4,55.0,526,3.99,4.02,2.5
5233,0.9,3,4,2,63.2,58.0,3787,6.05,6.1,3.84
42037,0.51,5,2,4,60.5,58.0,1268,5.15,5.2,3.13
36524,0.4,4,5,3,62.8,59.0,945,4.72,4.71,2.96
10488,1.01,5,5,2,60.0,57.0,4796,6.55,6.51,3.92
32026,0.43,5,3,4,62.3,54.0,778,4.85,4.88,3.03
52036,0.71,3,6,4,63.4,61.0,2450,5.6,5.57,3.54
42322,0.41,3,7,6,61.2,62.0,1295,4.78,4.82,2.94
11061,0.28,2,5,6,61.2,62.0,596,4.16,4.21,2.56
35595,0.31,4,3,7,60.6,59.0,907,4.38,4.36,2.65
740,0.33,4,5,2,62.3,58.0,557,4.43,4.4,2.75
52731,0.88,2,2,3,60.2,64.0,2558,6.18,6.22,3.73
11961,1.08,4,7,2,62.1,58.0,5138,6.62,6.59,4.1
32410,0.41,5,7,3,62.3,55.0,791,4.77,4.79,2.98
49807,0.82,5,4,2,61.0,55.0,2165,6.04,5.99,3.67
30232,0.33,5,6,4,60.5,56.0,723,4.48,4.51,2.72
26985,2.01,4,3,4,60.1,61.0,17068,8.14,8.06,4.87
41997,0.43,5,7,5,61.9,55.0,1264,4.87,4.85,3.01
47344,0.5,4,7,4,61.1,58.0,1845,5.12,5.09,3.12
24924,2.13,4,2,3,62.5,60.0,13370,8.18,8.13,5.1
22201,1.31,5,5,4,59.6,60.0,10243,7.06,7.16,4.24
15234,1.0,1,5,5,65.0,59.0,6115,6.19,6.14,4.01
11060,0.34,5,7,3,60.9,56.0,596,4.53,4.56,2.76
42479,0.43,5,4,8,62.4,54.0,1318,4.84,4.87,3.03
50844,0.62,3,7,4,59.2,59.1,2311,5.55,5.6,3.3
37196,0.52,3,2,2,60.9,59.0,974,5.14,5.18,3.14
51803,0.7,5,7,2,62.0,57.0,2415,5.68,5.65,3.51
27603,2.04,2,7,3,61.9,60.0,18468,8.15,8.11,5.03
36996,0.41,5,4,3,61.6,55.0,964,4.81,4.84,2.97
49212,0.55,5,7,4,58.5,58.0,2079,5.42,5.39,3.16
24581,2.08,4,4,2,62.2,60.0,12883,8.16,8.09,5.06
43004,0.52,3,4,4,63.0,55.0,1369,5.13,5.16,3.24
14701,0.3,5,4,5,61.4,55.0,605,4.31,4.36,2.66
5781,0.9,3,6,2,62.6,58.0,3902,6.1,6.16,3.84
43155,0.5,2,6,4,64.9,59.0,1389,4.89,4.94,3.19
21231,1.11,4,5,6,59.2,59.0,9377,6.79,6.82,4.03
36296,0.32,3,7,2,62.8,57.0,477,4.35,4.38,2.74
45181,0.51,5,4,5,62.7,56.0,1656,5.08,5.1,3.19
50882,0.78,3,3,2,62.7,56.0,2316,5.85,5.89,3.68
28894,0.3,3,4,6,62.7,56.0,684,4.24,4.31,2.68
38921,0.33,5,4,8,61.9,54.0,1052,4.46,4.42,2.75
8323,1.03,5,4,2,61.7,55.0,4391,6.48,6.52,4.01
2855,0.8,2,6,4,64.5,56.0,3273,5.8,5.86,3.76
13716,0.3,5,6,4,62.0,53.0,603,4.31,4.33,2.68
21352,1.22,3,6,4,59.5,60.0,9495,6.91,7.0,4.14
32274,0.3,4,4,7,60.5,59.0,789,4.33,4.36,2.63
21705,0.31,5,4,5,60.6,56.0,627,4.38,4.4,2.66
20956,1.54,5,1,6,62.8,58.0,9171,7.32,7.37,4.61
32186,0.39,5,3,4,61.6,56.0,788,4.68,4.71,2.89
6879,0.82,5,4,6,62.1,56.0,4130,5.97,6.01,3.72
35808,0.31,5,5,8,62.1,54.0,914,4.33,4.37,2.7
13692,1.01,4,6,3,62.8,59.0,5599,6.31,6.27,3.95
31274,0.32,4,6,2,59.7,60.0,449,4.43,4.45,2.65
40085,0.33,5,3,8,61.9,55.0,1114,4.44,4.42,2.74
32470,0.45,1,5,3,57.9,66.0,794,5.08,4.98,2.91
45000,0.57,5,5,4,62.3,55.0,1637,5.3,5.36,3.32
33118,0.31,5,4,7,62.5,55.0,816,4.33,4.34,2.71
21126,1.21,5,3,6,61.1,56.0,9290,6.85,6.89,4.2
52942,0.7,3,5,4,62.3,61.0,2593,5.55,5.62,3.48
